,speaker1,speaker2,grp,part,sent,Distance
0,KEI_EF04_EN057_cnv,KEI_EF05_EN057_cnv,E,,EN057,10.444161125667241
1,KEI_EF04_EN057_cnv,KEI_EF07_EN057_cnv,E,,EN057,10.008848423715474
2,KEI_EF04_EN057_cnv,KEI_EF08_EN057_cnv,E,,EN057,11.082313238518074
3,KEI_EF04_EN057_cnv,KEI_EF09_EN057_cnv,E,,EN057,11.996430393531506
4,KEI_EF04_EN057_cnv,KEI_EM01_EN057_cnv,E,,EN057,11.138076119675649
5,KEI_EF04_EN057_cnv,KEI_EM02_EN057_cnv,E,,EN057,10.585511349977642
6,KEI_EF04_EN057_cnv,KEI_EM03_EN057_cnv,E,,EN057,12.330031069259801
7,KEI_EF04_EN057_cnv,KEI_EM05_EN057_cnv,E,,EN057,12.551293558431475
8,KEI_EF04_EN057_cnv,KEI_EM06_EN057_cnv,E,,EN057,12.747567394104744
9,KEI_EF04_EN057_cnv,KEI_KF01_EN057_cnv,BT,,EN057,17.018528331228097
10,KEI_EF04_EN057_cnv,KEI_KF03_EN057_cnv,BT,,EN057,15.785613484133206
11,KEI_EF04_EN057_cnv,KEI_KF04_EN057_cnv,BT,,EN057,14.290816294091227
12,KEI_EF04_EN057_cnv,KEI_KF05_EN057_cnv,BT,,EN057,17.487636612243556
13,KEI_EF04_EN057_cnv,KEI_KF06_EN057_cnv,BT,,EN057,16.568780793362894
14,KEI_EF04_EN057_cnv,KEI_KM01_EN057_cnv,BT,,EN057,13.723850767652907
15,KEI_EF04_EN057_cnv,KEI_KM03_EN057_cnv,BT,,EN057,14.713928411008403
16,KEI_EF04_EN057_cnv,KEI_KM04_EN057_cnv,BT,,EN057,12.423009201597715
17,KEI_EF04_EN057_cnv,KEI_KM05_EN057_cnv,BT,,EN057,16.388518081637677
18,KEI_EF04_EN057_cnv,KEI_KM06_EN057_cnv,BT,,EN057,15.029020846995316
19,KEI_EF04_EN058_cnv,KEI_EF05_EN058_cnv,E,,EN058,12.003930255433968
20,KEI_EF04_EN058_cnv,KEI_EF07_EN058_cnv,E,,EN058,12.573116077075744
21,KEI_EF04_EN058_cnv,KEI_EF08_EN058_cnv,E,,EN058,11.358607066909233
22,KEI_EF04_EN058_cnv,KEI_EF09_EN058_cnv,E,,EN058,14.41935488091326
