,speaker1,speaker2,grp,part,sent,Distance
0,KEI_KF01_KO057_cnv,KEI_KF03_KO057_cnv,K_EN,,KO057,10.321403295793074
1,KEI_KF01_KO057_cnv,KEI_KF04_KO057_cnv,K_EN,,KO057,12.57483980374342
2,KEI_KF01_KO057_cnv,KEI_KF05_KO057_cnv,K_EN,,KO057,12.438055374200895
3,KEI_KF01_KO057_cnv,KEI_KF06_KO057_cnv,K_EN,,KO057,12.332203351040015
4,KEI_KF01_KO057_cnv,KEI_KM01_KO057_cnv,K_EN,,KO057,14.200025839826413
5,KEI_KF01_KO057_cnv,KEI_KM03_KO057_cnv,K_EN,,KO057,15.214664391615536
6,KEI_KF01_KO057_cnv,KEI_KM04_KO057_cnv,K_EN,,KO057,14.109216401773537
7,KEI_KF01_KO057_cnv,KEI_KM05_KO057_cnv,K_EN,,KO057,14.966480786936936
8,KEI_KF01_KO057_cnv,KEI_KM06_KO057_cnv,K_EN,,KO057,15.180396324088088
9,KEI_KF01_KO058_cnv,KEI_KF03_KO058_cnv,K_EN,,KO058,11.750742990461507
10,KEI_KF01_KO058_cnv,KEI_KF04_KO058_cnv,K_EN,,KO058,11.779237080449695
11,KEI_KF01_KO058_cnv,KEI_KF05_KO058_cnv,K_EN,,KO058,11.456665118426617
12,KEI_KF01_KO058_cnv,KEI_KF06_KO058_cnv,K_EN,,KO058,12.481479331791515
13,KEI_KF01_KO058_cnv,KEI_KM01_KO058_cnv,K_EN,,KO058,13.477848341679964
14,KEI_KF01_KO058_cnv,KEI_KM03_KO058_cnv,K_EN,,KO058,12.790596118745285
15,KEI_KF01_KO058_cnv,KEI_KM04_KO058_cnv,K_EN,,KO058,13.135108725033795
16,KEI_KF01_KO058_cnv,KEI_KM05_KO058_cnv,K_EN,,KO058,12.603773382682324
17,KEI_KF01_KO058_cnv,KEI_KM06_KO058_cnv,K_EN,,KO058,13.770268965429427
18,KEI_KF01_KO059_cnv,KEI_KF03_KO059_cnv,K_EN,,KO059,12.467397724871294
19,KEI_KF01_KO059_cnv,KEI_KF04_KO059_cnv,K_EN,,KO059,13.38737533019675
20,KEI_KF01_KO059_cnv,KEI_KF05_KO059_cnv,K_EN,,KO059,12.302511512904893
21,KEI_KF01_KO059_cnv,KEI_KF06_KO059_cnv,K_EN,,KO059,12.397822487413235
22,KEI_KF01_KO059_cnv,KEI_KM01_KO059_cnv,K_EN,,KO059,13.912664833996693
23,KEI_KF01_KO059_cnv,KEI_KM03_KO059_cnv,K_EN,,KO059,12.565853669391814
24,KEI_KF01_KO059_cnv,KEI_KM04_KO059_cnv,K_EN,,KO059,13.252817355431453
25,KEI_KF01_KO059_cnv,KEI_KM05_KO059_cnv,K_EN,,KO059,13.936391258154032
26,KEI_KF01_KO059_cnv,KEI_KM06_KO059_cnv,K_EN,,KO059,14.136791007290359
27,KEI_KF01_KO060_cnv,KEI_KF03_KO060_cnv,K_EN,,KO060,11.809562945081995
28,KEI_KF01_KO060_cnv,KEI_KF04_KO060_cnv,K_EN,,KO060,12.449756499379756
29,KEI_KF01_KO060_cnv,KEI_KF05_KO060_cnv,K_EN,,KO060,10.732487436319225
30,KEI_KF01_KO060_cnv,KEI_KF06_KO060_cnv,K_EN,,KO060,13.369186046359873
31,KEI_KF01_KO060_cnv,KEI_KM01_KO060_cnv,K_EN,,KO060,13.380207354177324
32,KEI_KF01_KO060_cnv,KEI_KM03_KO060_cnv,K_EN,,KO060,13.35872933385942
33,KEI_KF01_KO060_cnv,KEI_KM04_KO060_cnv,K_EN,,KO060,13.268239610331412
34,KEI_KF01_KO060_cnv,KEI_KM05_KO060_cnv,K_EN,,KO060,13.386269047752295
35,KEI_KF01_KO060_cnv,KEI_KM06_KO060_cnv,K_EN,,KO060,14.668843701915831
36,KEI_KF01_KO061_cnv,KEI_KF03_KO061_cnv,K_EN,,KO061,12.595521389322874
37,KEI_KF01_KO061_cnv,KEI_KF04_KO061_cnv,K_EN,,KO061,12.901196132475393
38,KEI_KF01_KO061_cnv,KEI_KF05_KO061_cnv,K_EN,,KO061,10.625279965676665
39,KEI_KF01_KO061_cnv,KEI_KF06_KO061_cnv,K_EN,,KO061,13.684789806829098
40,KEI_KF01_KO061_cnv,KEI_KM01_KO061_cnv,K_EN,,KO061,14.220056556646652
41,KEI_KF01_KO061_cnv,KEI_KM03_KO061_cnv,K_EN,,KO061,13.460438214289999
42,KEI_KF01_KO061_cnv,KEI_KM04_KO061_cnv,K_EN,,KO061,13.699427409781412
43,KEI_KF01_KO061_cnv,KEI_KM05_KO061_cnv,K_EN,,KO061,12.064713126836526
44,KEI_KF01_KO061_cnv,KEI_KM06_KO061_cnv,K_EN,,KO061,15.181268907244158
45,KEI_KF01_KO062_cnv,KEI_KF03_KO062_cnv,K_EN,,KO062,9.973778427187735
46,KEI_KF01_KO062_cnv,KEI_KF04_KO062_cnv,K_EN,,KO062,11.673261640236392
47,KEI_KF01_KO062_cnv,KEI_KF05_KO062_cnv,K_EN,,KO062,10.799844444923917
48,KEI_KF01_KO062_cnv,KEI_KF06_KO062_cnv,K_EN,,KO062,11.361410298915956
49,KEI_KF01_KO062_cnv,KEI_KM01_KO062_cnv,K_EN,,KO062,12.461337404086118
50,KEI_KF01_KO062_cnv,KEI_KM03_KO062_cnv,K_EN,,KO062,12.891143303332624
51,KEI_KF01_KO062_cnv,KEI_KM04_KO062_cnv,K_EN,,KO062,13.55316643
52,KEI_KF01_KO062_cnv,KEI_KM05_KO062_cnv,K_EN,,KO062,12.187185967656955
53,KEI_KF01_KO062_cnv,KEI_KM06_KO062_cnv,K_EN,,KO062,12.159732085671749
54,KEI_KF01_KO063_cnv,KEI_KF03_KO063_cnv,K_EN,,KO063,12.480067072809975
55,KEI_KF01_KO063_cnv,KEI_KF04_KO063_cnv,K_EN,,KO063,13.888593610190348
56,KEI_KF01_KO063_cnv,KEI_KF05_KO063_cnv,K_EN,,KO063,10.703250741001042
57,KEI_KF01_KO063_cnv,KEI_KF06_KO063_cnv,K_EN,,KO063,14.052071324570624
58,KEI_KF01_KO063_cnv,KEI_KM01_KO063_cnv,K_EN,,KO063,14.508547000978565
59,KEI_KF01_KO063_cnv,KEI_KM03_KO063_cnv,K_EN,,KO063,13.585181612857141
60,KEI_KF01_KO063_cnv,KEI_KM04_KO063_cnv,K_EN,,KO063,14.316837430175898
61,KEI_KF01_KO063_cnv,KEI_KM05_KO063_cnv,K_EN,,KO063,12.8834271
62,KEI_KF01_KO063_cnv,KEI_KM06_KO063_cnv,K_EN,,KO063,15.524124150471025
63,KEI_KF01_KO064_cnv,KEI_KF03_KO064_cnv,K_EN,,KO064,10.663646514884961
64,KEI_KF01_KO064_cnv,KEI_KF04_KO064_cnv,K_EN,,KO064,12.10192642687797
65,KEI_KF01_KO064_cnv,KEI_KF05_KO064_cnv,K_EN,,KO064,10.631423653587747
66,KEI_KF01_KO064_cnv,KEI_KF06_KO064_cnv,K_EN,,KO064,14.67324495
67,KEI_KF01_KO064_cnv,KEI_KM01_KO064_cnv,K_EN,,KO064,14.51955272581157
68,KEI_KF01_KO064_cnv,KEI_KM03_KO064_cnv,K_EN,,KO064,13.699849199211702
69,KEI_KF01_KO064_cnv,KEI_KM04_KO064_cnv,K_EN,,KO064,14.825302058396131
70,KEI_KF01_KO064_cnv,KEI_KM05_KO064_cnv,K_EN,,KO064,13.16596045244191
71,KEI_KF01_KO064_cnv,KEI_KM06_KO064_cnv,K_EN,,KO064,15.061375843575613
72,KEI_KF01_KO065_cnv,KEI_KF03_KO065_cnv,K_EN,,KO065,11.828710205788688
73,KEI_KF01_KO065_cnv,KEI_KF04_KO065_cnv,K_EN,,KO065,12.84595167829143
74,KEI_KF01_KO065_cnv,KEI_KF05_KO065_cnv,K_EN,,KO065,11.305079564823403
75,KEI_KF01_KO065_cnv,KEI_KM01_KO065_cnv,K_EN,,KO065,12.503726400481364
76,KEI_KF01_KO065_cnv,KEI_KM03_KO065_cnv,K_EN,,KO065,13.760044170956562
77,KEI_KF01_KO065_cnv,KEI_KM04_KO065_cnv,K_EN,,KO065,13.190288983418483
78,KEI_KF01_KO065_cnv,KEI_KM05_KO065_cnv,K_EN,,KO065,13.00635242548481
79,KEI_KF01_KO066_cnv,KEI_KF03_KO066_cnv,K_EN,,KO066,11.006228149927077
80,KEI_KF01_KO066_cnv,KEI_KF04_KO066_cnv,K_EN,,KO066,12.839915575083625
81,KEI_KF01_KO066_cnv,KEI_KF05_KO066_cnv,K_EN,,KO066,10.936174184337236
82,KEI_KF01_KO066_cnv,KEI_KF06_KO066_cnv,K_EN,,KO066,13.74039925360942
83,KEI_KF01_KO066_cnv,KEI_KM01_KO066_cnv,K_EN,,KO066,14.284637251567904
84,KEI_KF01_KO066_cnv,KEI_KM03_KO066_cnv,K_EN,,KO066,14.32581279165087
85,KEI_KF01_KO066_cnv,KEI_KM04_KO066_cnv,K_EN,,KO066,14.357568790775964
86,KEI_KF01_KO066_cnv,KEI_KM05_KO066_cnv,K_EN,,KO066,13.239789996604744
87,KEI_KF01_KO066_cnv,KEI_KM06_KO066_cnv,K_EN,,KO066,14.721618573535096
88,KEI_KF01_KO067_cnv,KEI_KF03_KO067_cnv,K_EN,,KO067,10.144475932429248
89,KEI_KF01_KO067_cnv,KEI_KF04_KO067_cnv,K_EN,,KO067,12.176075070498385
90,KEI_KF01_KO067_cnv,KEI_KF05_KO067_cnv,K_EN,,KO067,10.39162927
91,KEI_KF01_KO067_cnv,KEI_KF06_KO067_cnv,K_EN,,KO067,11.207896067994094
92,KEI_KF01_KO067_cnv,KEI_KM01_KO067_cnv,K_EN,,KO067,14.019847978702106
93,KEI_KF01_KO067_cnv,KEI_KM03_KO067_cnv,K_EN,,KO067,12.768924361495356
94,KEI_KF01_KO067_cnv,KEI_KM04_KO067_cnv,K_EN,,KO067,13.673973760970965
95,KEI_KF01_KO067_cnv,KEI_KM05_KO067_cnv,K_EN,,KO067,12.36792606367442
96,KEI_KF01_KO067_cnv,KEI_KM06_KO067_cnv,K_EN,,KO067,13.681841377320847
97,KEI_KF01_KO068_cnv,KEI_KF03_KO068_cnv,K_EN,,KO068,11.200477179657145
98,KEI_KF01_KO068_cnv,KEI_KF04_KO068_cnv,K_EN,,KO068,11.569742075068008
99,KEI_KF01_KO068_cnv,KEI_KF05_KO068_cnv,K_EN,,KO068,10.937460155762636
100,KEI_KF01_KO068_cnv,KEI_KF06_KO068_cnv,K_EN,,KO068,11.634088277024455
101,KEI_KF01_KO068_cnv,KEI_KM01_KO068_cnv,K_EN,,KO068,11.938339714717667
102,KEI_KF01_KO068_cnv,KEI_KM03_KO068_cnv,K_EN,,KO068,12.511380911517987
103,KEI_KF01_KO068_cnv,KEI_KM04_KO068_cnv,K_EN,,KO068,12.572956974361672
104,KEI_KF01_KO068_cnv,KEI_KM05_KO068_cnv,K_EN,,KO068,11.497980220000533
105,KEI_KF01_KO068_cnv,KEI_KM06_KO068_cnv,K_EN,,KO068,14.027064121937453
106,KEI_KF01_KO069_cnv,KEI_KF03_KO069_cnv,K_EN,,KO069,10.08563880971568
107,KEI_KF01_KO069_cnv,KEI_KF04_KO069_cnv,K_EN,,KO069,11.941141486419545
108,KEI_KF01_KO069_cnv,KEI_KF05_KO069_cnv,K_EN,,KO069,11.557585646005421
109,KEI_KF01_KO069_cnv,KEI_KF06_KO069_cnv,K_EN,,KO069,10.86824888905278
110,KEI_KF01_KO069_cnv,KEI_KM01_KO069_cnv,K_EN,,KO069,13.164852940210451
111,KEI_KF01_KO069_cnv,KEI_KM03_KO069_cnv,K_EN,,KO069,13.283322736077672
112,KEI_KF01_KO069_cnv,KEI_KM04_KO069_cnv,K_EN,,KO069,13.664602789077554
113,KEI_KF01_KO069_cnv,KEI_KM05_KO069_cnv,K_EN,,KO069,13.85005815024745
114,KEI_KF01_KO069_cnv,KEI_KM06_KO069_cnv,K_EN,,KO069,14.927607395883708
115,KEI_KF01_KO070_cnv,KEI_KF03_KO070_cnv,K_EN,,KO070,12.01470218098454
116,KEI_KF01_KO070_cnv,KEI_KF04_KO070_cnv,K_EN,,KO070,12.839338479802954
117,KEI_KF01_KO070_cnv,KEI_KF05_KO070_cnv,K_EN,,KO070,12.120099132822654
118,KEI_KF01_KO070_cnv,KEI_KF06_KO070_cnv,K_EN,,KO070,12.17543739926831
119,KEI_KF01_KO070_cnv,KEI_KM01_KO070_cnv,K_EN,,KO070,14.546058133368106
120,KEI_KF01_KO070_cnv,KEI_KM03_KO070_cnv,K_EN,,KO070,13.458801405592801
121,KEI_KF01_KO070_cnv,KEI_KM04_KO070_cnv,K_EN,,KO070,14.532595068468135
122,KEI_KF01_KO070_cnv,KEI_KM05_KO070_cnv,K_EN,,KO070,13.353920277978888
123,KEI_KF01_KO070_cnv,KEI_KM06_KO070_cnv,K_EN,,KO070,14.569371820811913
124,KEI_KF01_KO071_cnv,KEI_KF03_KO071_cnv,K_EN,,KO071,11.275853537580318
125,KEI_KF01_KO071_cnv,KEI_KF04_KO071_cnv,K_EN,,KO071,11.284182124377628
126,KEI_KF01_KO071_cnv,KEI_KF05_KO071_cnv,K_EN,,KO071,11.97061123700308
127,KEI_KF01_KO071_cnv,KEI_KF06_KO071_cnv,K_EN,,KO071,12.01872556
128,KEI_KF01_KO071_cnv,KEI_KM01_KO071_cnv,K_EN,,KO071,14.902901909781272
129,KEI_KF01_KO071_cnv,KEI_KM03_KO071_cnv,K_EN,,KO071,12.625494034566483
130,KEI_KF01_KO071_cnv,KEI_KM04_KO071_cnv,K_EN,,KO071,13.302795706175015
131,KEI_KF01_KO071_cnv,KEI_KM05_KO071_cnv,K_EN,,KO071,13.321282709095616
132,KEI_KF01_KO071_cnv,KEI_KM06_KO071_cnv,K_EN,,KO071,14.687593445362886
133,KEI_KF01_KO072_cnv,KEI_KF03_KO072_cnv,K_EN,,KO072,10.53755538985488
134,KEI_KF01_KO072_cnv,KEI_KF04_KO072_cnv,K_EN,,KO072,11.651319574117956
135,KEI_KF01_KO072_cnv,KEI_KF05_KO072_cnv,K_EN,,KO072,11.081073416350305
136,KEI_KF01_KO072_cnv,KEI_KF06_KO072_cnv,K_EN,,KO072,11.833852083703803
137,KEI_KF01_KO072_cnv,KEI_KM01_KO072_cnv,K_EN,,KO072,13.708061804529835
138,KEI_KF01_KO072_cnv,KEI_KM03_KO072_cnv,K_EN,,KO072,12.64672929107864
139,KEI_KF01_KO072_cnv,KEI_KM04_KO072_cnv,K_EN,,KO072,13.749639400830103
140,KEI_KF01_KO072_cnv,KEI_KM05_KO072_cnv,K_EN,,KO072,12.420978991208575
141,KEI_KF01_KO072_cnv,KEI_KM06_KO072_cnv,K_EN,,KO072,14.116180596060907
142,KEI_KF01_KO073_cnv,KEI_KF03_KO073_cnv,K_EN,,KO073,10.074102505447867
143,KEI_KF01_KO073_cnv,KEI_KF04_KO073_cnv,K_EN,,KO073,12.168010458868833
144,KEI_KF01_KO073_cnv,KEI_KF05_KO073_cnv,K_EN,,KO073,11.321477988830633
145,KEI_KF01_KO073_cnv,KEI_KF06_KO073_cnv,K_EN,,KO073,13.219306668130224
146,KEI_KF01_KO073_cnv,KEI_KM01_KO073_cnv,K_EN,,KO073,14.196628751003065
147,KEI_KF01_KO073_cnv,KEI_KM03_KO073_cnv,K_EN,,KO073,13.706666688569687
148,KEI_KF01_KO073_cnv,KEI_KM04_KO073_cnv,K_EN,,KO073,14.501140040903664
149,KEI_KF01_KO073_cnv,KEI_KM05_KO073_cnv,K_EN,,KO073,13.816688465195966
150,KEI_KF01_KO073_cnv,KEI_KM06_KO073_cnv,K_EN,,KO073,14.416428125288546
151,KEI_KF01_KO074_cnv,KEI_KF03_KO074_cnv,K_EN,,KO074,10.583693866978317
152,KEI_KF01_KO074_cnv,KEI_KF04_KO074_cnv,K_EN,,KO074,11.522680983755862
153,KEI_KF01_KO074_cnv,KEI_KF05_KO074_cnv,K_EN,,KO074,12.684162251292054
154,KEI_KF01_KO074_cnv,KEI_KF06_KO074_cnv,K_EN,,KO074,12.197711941237545
155,KEI_KF01_KO074_cnv,KEI_KM01_KO074_cnv,K_EN,,KO074,12.87045540562555
156,KEI_KF01_KO074_cnv,KEI_KM03_KO074_cnv,K_EN,,KO074,13.886247609238136
157,KEI_KF01_KO074_cnv,KEI_KM04_KO074_cnv,K_EN,,KO074,13.279769960667734
158,KEI_KF01_KO074_cnv,KEI_KM05_KO074_cnv,K_EN,,KO074,13.857816593736306
159,KEI_KF01_KO074_cnv,KEI_KM06_KO074_cnv,K_EN,,KO074,14.024516124291464
160,KEI_KF01_KO075_cnv,KEI_KF03_KO075_cnv,K_EN,,KO075,10.567133455310637
161,KEI_KF01_KO075_cnv,KEI_KF04_KO075_cnv,K_EN,,KO075,13.992453678612652
162,KEI_KF01_KO075_cnv,KEI_KF05_KO075_cnv,K_EN,,KO075,11.511661174876116
163,KEI_KF01_KO075_cnv,KEI_KF06_KO075_cnv,K_EN,,KO075,12.251744552346228
164,KEI_KF01_KO075_cnv,KEI_KM01_KO075_cnv,K_EN,,KO075,13.620112842486256
165,KEI_KF01_KO075_cnv,KEI_KM03_KO075_cnv,K_EN,,KO075,12.968255849870904
166,KEI_KF01_KO075_cnv,KEI_KM04_KO075_cnv,K_EN,,KO075,13.019638387642086
167,KEI_KF01_KO075_cnv,KEI_KM05_KO075_cnv,K_EN,,KO075,13.130026480797296
168,KEI_KF01_KO075_cnv,KEI_KM06_KO075_cnv,K_EN,,KO075,14.707988728389447
169,KEI_KF01_KO076_cnv,KEI_KF03_KO076_cnv,K_EN,,KO076,11.17405357111703
170,KEI_KF01_KO076_cnv,KEI_KF04_KO076_cnv,K_EN,,KO076,13.652510316293304
171,KEI_KF01_KO076_cnv,KEI_KF05_KO076_cnv,K_EN,,KO076,10.300160594048137
172,KEI_KF01_KO076_cnv,KEI_KF06_KO076_cnv,K_EN,,KO076,12.897050065268347
173,KEI_KF01_KO076_cnv,KEI_KM01_KO076_cnv,K_EN,,KO076,15.210855902458622
174,KEI_KF01_KO076_cnv,KEI_KM03_KO076_cnv,K_EN,,KO076,13.62293071325234
175,KEI_KF01_KO076_cnv,KEI_KM04_KO076_cnv,K_EN,,KO076,14.153092789407186
176,KEI_KF01_KO076_cnv,KEI_KM05_KO076_cnv,K_EN,,KO076,13.72401015459264
177,KEI_KF01_KO076_cnv,KEI_KM06_KO076_cnv,K_EN,,KO076,15.443879409138212
178,KEI_KF01_KO077_cnv,KEI_KF03_KO077_cnv,K_EN,,KO077,11.588844057482474
179,KEI_KF01_KO077_cnv,KEI_KF04_KO077_cnv,K_EN,,KO077,12.732449977236795
180,KEI_KF01_KO077_cnv,KEI_KF05_KO077_cnv,K_EN,,KO077,10.551277856716752
181,KEI_KF01_KO077_cnv,KEI_KF06_KO077_cnv,K_EN,,KO077,12.538859524239475
182,KEI_KF01_KO077_cnv,KEI_KM01_KO077_cnv,K_EN,,KO077,13.409216656175976
183,KEI_KF01_KO077_cnv,KEI_KM03_KO077_cnv,K_EN,,KO077,13.585227695060945
184,KEI_KF01_KO077_cnv,KEI_KM04_KO077_cnv,K_EN,,KO077,13.52844417619112
185,KEI_KF01_KO077_cnv,KEI_KM05_KO077_cnv,K_EN,,KO077,12.987062982111487
186,KEI_KF01_KO077_cnv,KEI_KM06_KO077_cnv,K_EN,,KO077,14.747236252171366
187,KEI_KF01_KO078_cnv,KEI_KF03_KO078_cnv,K_EN,,KO078,11.68002422901218
188,KEI_KF01_KO078_cnv,KEI_KF04_KO078_cnv,K_EN,,KO078,12.342753772152696
189,KEI_KF01_KO078_cnv,KEI_KF05_KO078_cnv,K_EN,,KO078,11.80562782582791
190,KEI_KF01_KO078_cnv,KEI_KF06_KO078_cnv,K_EN,,KO078,13.233644319712427
191,KEI_KF01_KO078_cnv,KEI_KM01_KO078_cnv,K_EN,,KO078,13.858426374114947
192,KEI_KF01_KO078_cnv,KEI_KM03_KO078_cnv,K_EN,,KO078,14.571700065520597
193,KEI_KF01_KO078_cnv,KEI_KM04_KO078_cnv,K_EN,,KO078,14.164555341872784
194,KEI_KF01_KO078_cnv,KEI_KM05_KO078_cnv,K_EN,,KO078,13.827937186496898
195,KEI_KF01_KO078_cnv,KEI_KM06_KO078_cnv,K_EN,,KO078,15.757751944571345
196,KEI_KF01_KO079_cnv,KEI_KF03_KO079_cnv,K_EN,,KO079,9.714287656347384
197,KEI_KF01_KO079_cnv,KEI_KF04_KO079_cnv,K_EN,,KO079,11.323274980155626
198,KEI_KF01_KO079_cnv,KEI_KF05_KO079_cnv,K_EN,,KO079,11.29552530700517
199,KEI_KF01_KO079_cnv,KEI_KF06_KO079_cnv,K_EN,,KO079,11.348100374907613
200,KEI_KF01_KO079_cnv,KEI_KM01_KO079_cnv,K_EN,,KO079,12.778716891436215
201,KEI_KF01_KO079_cnv,KEI_KM03_KO079_cnv,K_EN,,KO079,12.684327828252645
202,KEI_KF01_KO079_cnv,KEI_KM04_KO079_cnv,K_EN,,KO079,12.850328868768091
203,KEI_KF01_KO079_cnv,KEI_KM05_KO079_cnv,K_EN,,KO079,12.653026245563225
204,KEI_KF01_KO079_cnv,KEI_KM06_KO079_cnv,K_EN,,KO079,13.337757504198462
205,KEI_KF01_KO080_cnv,KEI_KF03_KO080_cnv,K_EN,,KO080,11.09266084734284
206,KEI_KF01_KO080_cnv,KEI_KF04_KO080_cnv,K_EN,,KO080,10.780119018877409
207,KEI_KF01_KO080_cnv,KEI_KF05_KO080_cnv,K_EN,,KO080,10.117610395361435
208,KEI_KF01_KO080_cnv,KEI_KF06_KO080_cnv,K_EN,,KO080,11.656415835740928
209,KEI_KF01_KO080_cnv,KEI_KM01_KO080_cnv,K_EN,,KO080,12.331896186232404
210,KEI_KF01_KO080_cnv,KEI_KM03_KO080_cnv,K_EN,,KO080,13.425182492455876
211,KEI_KF01_KO080_cnv,KEI_KM04_KO080_cnv,K_EN,,KO080,14.45179598754111
212,KEI_KF01_KO080_cnv,KEI_KM05_KO080_cnv,K_EN,,KO080,12.845864225183394
213,KEI_KF01_KO080_cnv,KEI_KM06_KO080_cnv,K_EN,,KO080,14.147672908781676
214,KEI_KF01_KO081_cnv,KEI_KF03_KO081_cnv,K_EN,,KO081,10.955419300295086
215,KEI_KF01_KO081_cnv,KEI_KF04_KO081_cnv,K_EN,,KO081,13.248443471877055
216,KEI_KF01_KO081_cnv,KEI_KF05_KO081_cnv,K_EN,,KO081,10.370339544146784
217,KEI_KF01_KO081_cnv,KEI_KF06_KO081_cnv,K_EN,,KO081,12.317024120161225
218,KEI_KF01_KO081_cnv,KEI_KM01_KO081_cnv,K_EN,,KO081,13.641261229283506
219,KEI_KF01_KO081_cnv,KEI_KM03_KO081_cnv,K_EN,,KO081,13.71726940498424
220,KEI_KF01_KO081_cnv,KEI_KM04_KO081_cnv,K_EN,,KO081,14.917891638422676
221,KEI_KF01_KO081_cnv,KEI_KM05_KO081_cnv,K_EN,,KO081,13.918299395111331
222,KEI_KF01_KO081_cnv,KEI_KM06_KO081_cnv,K_EN,,KO081,15.705878073607593
223,KEI_KF01_KO082_cnv,KEI_KF03_KO082_cnv,K_EN,,KO082,12.884118842892821
224,KEI_KF01_KO082_cnv,KEI_KF04_KO082_cnv,K_EN,,KO082,15.167699864776365
225,KEI_KF01_KO082_cnv,KEI_KF05_KO082_cnv,K_EN,,KO082,12.01685193967278
226,KEI_KF01_KO082_cnv,KEI_KF06_KO082_cnv,K_EN,,KO082,14.793894741772542
227,KEI_KF01_KO082_cnv,KEI_KM01_KO082_cnv,K_EN,,KO082,15.115767660054624
228,KEI_KF01_KO082_cnv,KEI_KM03_KO082_cnv,K_EN,,KO082,14.791257910777896
