,speaker1,speaker2,grp,part,sent,Distance
0,KEI_EF04_EN001_cnv,KEI_EF05_EN001_cnv,E,,EN001,14.132644061839185
1,KEI_EF04_EN001_cnv,KEI_EF07_EN001_cnv,E,,EN001,14.804691284041054
2,KEI_EF04_EN001_cnv,KEI_EF08_EN001_cnv,E,,EN001,14.66748389481709
3,KEI_EF04_EN001_cnv,KEI_EF09_EN001_cnv,E,,EN001,14.545054254748573
4,KEI_EF04_EN001_cnv,KEI_EM01_EN001_cnv,E,,EN001,17.317786992638474
5,KEI_EF04_EN001_cnv,KEI_EM02_EN001_cnv,E,,EN001,16.241447183679508
6,KEI_EF04_EN001_cnv,KEI_EM03_EN001_cnv,E,,EN001,16.29500885220603
7,KEI_EF04_EN001_cnv,KEI_EM05_EN001_cnv,E,,EN001,16.89676723041735
8,KEI_EF04_EN001_cnv,KEI_EM06_EN001_cnv,E,,EN001,19.032365591238754
9,KEI_EF04_EN001_cnv,KEI_KF01_EN001_cnv,BT,,EN001,16.201943356446776
10,KEI_EF04_EN001_cnv,KEI_KF03_EN001_cnv,BT,,EN001,14.43802085157675
11,KEI_EF04_EN001_cnv,KEI_KF04_EN001_cnv,BT,,EN001,15.631687541841128
12,KEI_EF04_EN001_cnv,KEI_KF05_EN001_cnv,BT,,EN001,16.323385871574686
13,KEI_EF04_EN001_cnv,KEI_KF06_EN001_cnv,BT,,EN001,16.666358205513287
14,KEI_EF04_EN001_cnv,KEI_KM01_EN001_cnv,BT,,EN001,16.103755775838348
15,KEI_EF04_EN001_cnv,KEI_KM03_EN001_cnv,BT,,EN001,16.54101384822396
16,KEI_EF04_EN001_cnv,KEI_KM04_EN001_cnv,BT,,EN001,16.05694676328769
17,KEI_EF04_EN001_cnv,KEI_KM05_EN001_cnv,BT,,EN001,16.72889020138758
18,KEI_EF04_EN001_cnv,KEI_KM06_EN001_cnv,BT,,EN001,17.15947058163114
19,KEI_EF04_EN002_cnv,KEI_EF05_EN002_cnv,E,,EN002,13.833194149848534
20,KEI_EF04_EN002_cnv,KEI_EF07_EN002_cnv,E,,EN002,15.246098939557733
21,KEI_EF04_EN002_cnv,KEI_EF08_EN002_cnv,E,,EN002,14.932371744303934
22,KEI_EF04_EN002_cnv,KEI_EF09_EN002_cnv,E,,EN002,15.791813343933578
23,KEI_EF04_EN002_cnv,KEI_EM01_EN002_cnv,E,,EN002,16.53530870964702
24,KEI_EF04_EN002_cnv,KEI_EM02_EN002_cnv,E,,EN002,16.313351631578474
25,KEI_EF04_EN002_cnv,KEI_EM03_EN002_cnv,E,,EN002,16.552507375256234
26,KEI_EF04_EN002_cnv,KEI_EM05_EN002_cnv,E,,EN002,16.437347785580112
27,KEI_EF04_EN002_cnv,KEI_EM06_EN002_cnv,E,,EN002,18.256958687851554
28,KEI_EF04_EN002_cnv,KEI_KF01_EN002_cnv,BT,,EN002,17.757816040575346
29,KEI_EF04_EN002_cnv,KEI_KF03_EN002_cnv,BT,,EN002,16.210401517063513
30,KEI_EF04_EN002_cnv,KEI_KF04_EN002_cnv,BT,,EN002,15.621829422988007
31,KEI_EF04_EN002_cnv,KEI_KF05_EN002_cnv,BT,,EN002,17.221793696637942
32,KEI_EF04_EN002_cnv,KEI_KF06_EN002_cnv,BT,,EN002,17.286892644679046
33,KEI_EF04_EN002_cnv,KEI_KM01_EN002_cnv,BT,,EN002,16.58347136056284
34,KEI_EF04_EN002_cnv,KEI_KM03_EN002_cnv,BT,,EN002,17.176992637581193
35,KEI_EF04_EN002_cnv,KEI_KM04_EN002_cnv,BT,,EN002,18.42948176217632
36,KEI_EF04_EN002_cnv,KEI_KM05_EN002_cnv,BT,,EN002,17.231392728554756
37,KEI_EF04_EN002_cnv,KEI_KM06_EN002_cnv,BT,,EN002,17.905194575122145
38,KEI_EF04_EN003_cnv,KEI_EF05_EN003_cnv,E,,EN003,14.957414869273697
39,KEI_EF04_EN003_cnv,KEI_EF07_EN003_cnv,E,,EN003,15.698486953050079
40,KEI_EF04_EN003_cnv,KEI_EF09_EN003_cnv,E,,EN003,15.824190107645874
41,KEI_EF04_EN003_cnv,KEI_EM01_EN003_cnv,E,,EN003,16.242784409694405
42,KEI_EF04_EN003_cnv,KEI_EM02_EN003_cnv,E,,EN003,17.823569519692267
43,KEI_EF04_EN003_cnv,KEI_EM03_EN003_cnv,E,,EN003,17.989518827222916
44,KEI_EF04_EN003_cnv,KEI_EM05_EN003_cnv,E,,EN003,18.042556882847173
45,KEI_EF04_EN003_cnv,KEI_EM06_EN003_cnv,E,,EN003,18.44699551163596
46,KEI_EF04_EN003_cnv,KEI_KF01_EN003_cnv,BT,,EN003,16.88111446088395
47,KEI_EF04_EN003_cnv,KEI_KF03_EN003_cnv,BT,,EN003,15.97418169895278
48,KEI_EF04_EN003_cnv,KEI_KF04_EN003_cnv,BT,,EN003,16.712690974957162
49,KEI_EF04_EN003_cnv,KEI_KF05_EN003_cnv,BT,,EN003,18.860071808658507
50,KEI_EF04_EN003_cnv,KEI_KF06_EN003_cnv,BT,,EN003,17.935277912426685
51,KEI_EF04_EN003_cnv,KEI_KM01_EN003_cnv,BT,,EN003,16.572480256463617
52,KEI_EF04_EN003_cnv,KEI_KM03_EN003_cnv,BT,,EN003,18.10855476146952
53,KEI_EF04_EN003_cnv,KEI_KM04_EN003_cnv,BT,,EN003,18.49507469689205
54,KEI_EF04_EN003_cnv,KEI_KM05_EN003_cnv,BT,,EN003,16.14684512
55,KEI_EF04_EN003_cnv,KEI_KM06_EN003_cnv,BT,,EN003,18.24885323355768
56,KEI_EF04_EN004_cnv,KEI_EF05_EN004_cnv,E,,EN004,15.302453291810211
57,KEI_EF04_EN004_cnv,KEI_EF07_EN004_cnv,E,,EN004,14.644753562809598
58,KEI_EF04_EN004_cnv,KEI_EF08_EN004_cnv,E,,EN004,15.60023588972908
59,KEI_EF04_EN004_cnv,KEI_EF09_EN004_cnv,E,,EN004,15.757262966062086
60,KEI_EF04_EN004_cnv,KEI_EM01_EN004_cnv,E,,EN004,16.99052268434941
61,KEI_EF04_EN004_cnv,KEI_EM02_EN004_cnv,E,,EN004,17.207937345961586
62,KEI_EF04_EN004_cnv,KEI_EM03_EN004_cnv,E,,EN004,18.141956816538023
63,KEI_EF04_EN004_cnv,KEI_EM05_EN004_cnv,E,,EN004,17.205961370234903
64,KEI_EF04_EN004_cnv,KEI_EM06_EN004_cnv,E,,EN004,19.593471335438565
