,speaker1,speaker2,grp,part,sent,Distance
0,KEI_KF01_KO057_cnv,KEI_KF03_KO057_cnv,K_EN,,KO057,12.654899862315974
1,KEI_KF01_KO057_cnv,KEI_KF04_KO057_cnv,K_EN,,KO057,14.014317539283994
2,KEI_KF01_KO057_cnv,KEI_KF05_KO057_cnv,K_EN,,KO057,14.175637845502086
3,KEI_KF01_KO057_cnv,KEI_KF06_KO057_cnv,K_EN,,KO057,13.354053648361075
4,KEI_KF01_KO057_cnv,KEI_KM01_KO057_cnv,K_EN,,KO057,14.945626764376295
5,KEI_KF01_KO057_cnv,KEI_KM03_KO057_cnv,K_EN,,KO057,15.71998789805238
6,KEI_KF01_KO057_cnv,KEI_KM04_KO057_cnv,K_EN,,KO057,14.606035802055256
7,KEI_KF01_KO057_cnv,KEI_KM05_KO057_cnv,K_EN,,KO057,15.583835219872407
8,KEI_KF01_KO057_cnv,KEI_KM06_KO057_cnv,K_EN,,KO057,15.662400261087784
9,KEI_KF01_KO058_cnv,KEI_KF03_KO058_cnv,K_EN,,KO058,12.930997447414313
10,KEI_KF01_KO058_cnv,KEI_KF04_KO058_cnv,K_EN,,KO058,13.413349072078912
11,KEI_KF01_KO058_cnv,KEI_KF05_KO058_cnv,K_EN,,KO058,13.043027714533668
12,KEI_KF01_KO058_cnv,KEI_KF06_KO058_cnv,K_EN,,KO058,14.030379648662679
13,KEI_KF01_KO058_cnv,KEI_KM01_KO058_cnv,K_EN,,KO058,14.11780006560268
14,KEI_KF01_KO058_cnv,KEI_KM03_KO058_cnv,K_EN,,KO058,13.096333162022786
15,KEI_KF01_KO058_cnv,KEI_KM04_KO058_cnv,K_EN,,KO058,13.544919029465019
16,KEI_KF01_KO058_cnv,KEI_KM05_KO058_cnv,K_EN,,KO058,12.732789654760225
17,KEI_KF01_KO058_cnv,KEI_KM06_KO058_cnv,K_EN,,KO058,13.181848389892185
18,KEI_KF01_KO059_cnv,KEI_KF03_KO059_cnv,K_EN,,KO059,14.323439217672384
19,KEI_KF01_KO059_cnv,KEI_KF04_KO059_cnv,K_EN,,KO059,15.473510750880168
