,speaker1,speaker2,grp,part,sent,Distance
0,KEI_KF01_KO001_cnv,KEI_KF03_KO001_cnv,K_EN,,KO001,15.553647717195096
1,KEI_KF01_KO001_cnv,KEI_KF04_KO001_cnv,K_EN,,KO001,15.666220722483015
2,KEI_KF01_KO001_cnv,KEI_KF05_KO001_cnv,K_EN,,KO001,15.111329736889395
3,KEI_KF01_KO001_cnv,KEI_KF06_KO001_cnv,K_EN,,KO001,15.31552912
4,KEI_KF01_KO001_cnv,KEI_KM01_KO001_cnv,K_EN,,KO001,14.823191420778608
5,KEI_KF01_KO001_cnv,KEI_KM03_KO001_cnv,K_EN,,KO001,13.84015469641664
6,KEI_KF01_KO001_cnv,KEI_KM04_KO001_cnv,K_EN,,KO001,16.305663132068382
7,KEI_KF01_KO001_cnv,KEI_KM05_KO001_cnv,K_EN,,KO001,15.319267566784609
8,KEI_KF01_KO001_cnv,KEI_KM06_KO001_cnv,K_EN,,KO001,15.06054448823437
9,KEI_KF01_KO002_cnv,KEI_KF03_KO002_cnv,K_EN,,KO002,15.960204066332786
10,KEI_KF01_KO002_cnv,KEI_KF04_KO002_cnv,K_EN,,KO002,15.079750762859753
11,KEI_KF01_KO002_cnv,KEI_KF05_KO002_cnv,K_EN,,KO002,15.035578993870372
12,KEI_KF01_KO002_cnv,KEI_KF06_KO002_cnv,K_EN,,KO002,15.260921936569655
13,KEI_KF01_KO002_cnv,KEI_KM01_KO002_cnv,K_EN,,KO002,16.11749079094481
14,KEI_KF01_KO002_cnv,KEI_KM03_KO002_cnv,K_EN,,KO002,14.78317424180684
15,KEI_KF01_KO002_cnv,KEI_KM04_KO002_cnv,K_EN,,KO002,15.79497260119258
16,KEI_KF01_KO002_cnv,KEI_KM05_KO002_cnv,K_EN,,KO002,16.862762767786688
17,KEI_KF01_KO002_cnv,KEI_KM06_KO002_cnv,K_EN,,KO002,15.985591019007915
18,KEI_KF01_KO003_cnv,KEI_KF03_KO003_cnv,K_EN,,KO003,13.466350167308429
19,KEI_KF01_KO003_cnv,KEI_KF04_KO003_cnv,K_EN,,KO003,12.893331109025011
20,KEI_KF01_KO003_cnv,KEI_KF05_KO003_cnv,K_EN,,KO003,13.595121080622327
21,KEI_KF01_KO003_cnv,KEI_KF06_KO003_cnv,K_EN,,KO003,12.831847239963505
22,KEI_KF01_KO003_cnv,KEI_KM01_KO003_cnv,K_EN,,KO003,14.289126071997499
23,KEI_KF01_KO003_cnv,KEI_KM03_KO003_cnv,K_EN,,KO003,14.215270130730868
24,KEI_KF01_KO003_cnv,KEI_KM04_KO003_cnv,K_EN,,KO003,14.84493936255048
25,KEI_KF01_KO003_cnv,KEI_KM05_KO003_cnv,K_EN,,KO003,14.06185798874789
26,KEI_KF01_KO003_cnv,KEI_KM06_KO003_cnv,K_EN,,KO003,14.489329289344516
27,KEI_KF01_KO004_cnv,KEI_KF03_KO004_cnv,K_EN,,KO004,11.860742966275101
28,KEI_KF01_KO004_cnv,KEI_KF04_KO004_cnv,K_EN,,KO004,11.532080548973253
29,KEI_KF01_KO004_cnv,KEI_KF05_KO004_cnv,K_EN,,KO004,12.311743180057151
30,KEI_KF01_KO004_cnv,KEI_KF06_KO004_cnv,K_EN,,KO004,11.245424095023537
31,KEI_KF01_KO004_cnv,KEI_KM01_KO004_cnv,K_EN,,KO004,12.475201026644518
32,KEI_KF01_KO004_cnv,KEI_KM03_KO004_cnv,K_EN,,KO004,12.903589811495161
33,KEI_KF01_KO004_cnv,KEI_KM04_KO004_cnv,K_EN,,KO004,13.19590632
34,KEI_KF01_KO004_cnv,KEI_KM05_KO004_cnv,K_EN,,KO004,14.029738928474163
35,KEI_KF01_KO004_cnv,KEI_KM06_KO004_cnv,K_EN,,KO004,13.838546518135352
36,KEI_KF01_KO005_cnv,KEI_KF03_KO005_cnv,K_EN,,KO005,10.93981518111024
37,KEI_KF01_KO005_cnv,KEI_KF04_KO005_cnv,K_EN,,KO005,12.677746095837536
38,KEI_KF01_KO005_cnv,KEI_KF05_KO005_cnv,K_EN,,KO005,14.56299434894097
39,KEI_KF01_KO005_cnv,KEI_KF06_KO005_cnv,K_EN,,KO005,13.109428190447366
40,KEI_KF01_KO005_cnv,KEI_KM01_KO005_cnv,K_EN,,KO005,13.313285952920902
41,KEI_KF01_KO005_cnv,KEI_KM03_KO005_cnv,K_EN,,KO005,13.150906869465372
42,KEI_KF01_KO005_cnv,KEI_KM04_KO005_cnv,K_EN,,KO005,13.962093050651848
43,KEI_KF01_KO005_cnv,KEI_KM05_KO005_cnv,K_EN,,KO005,15.280600404058518
44,KEI_KF01_KO005_cnv,KEI_KM06_KO005_cnv,K_EN,,KO005,13.272055001536536
45,KEI_KF01_KO006_cnv,KEI_KF03_KO006_cnv,K_EN,,KO006,13.67073337624662
