,speaker1,speaker2,grp,part,sent,Distance
0,KEI_EF04_EN057_cnv,KEI_EF05_EN057_cnv,E,,EN057,11.954398968794518
1,KEI_EF04_EN057_cnv,KEI_EF07_EN057_cnv,E,,EN057,11.277573291328988
2,KEI_EF04_EN057_cnv,KEI_EF08_EN057_cnv,E,,EN057,12.40332193
3,KEI_EF04_EN057_cnv,KEI_EF09_EN057_cnv,E,,EN057,13.777903237149932
4,KEI_EF04_EN057_cnv,KEI_EM01_EN057_cnv,E,,EN057,12.186746420120649
5,KEI_EF04_EN057_cnv,KEI_EM02_EN057_cnv,E,,EN057,11.308514867192054
6,KEI_EF04_EN057_cnv,KEI_EM03_EN057_cnv,E,,EN057,13.112614308810928
7,KEI_EF04_EN057_cnv,KEI_EM05_EN057_cnv,E,,EN057,13.610027108140633
8,KEI_EF04_EN057_cnv,KEI_EM06_EN057_cnv,E,,EN057,14.021745643197164
9,KEI_EF04_EN057_cnv,KEI_KF01_EN057_cnv,BT,,EN057,17.286672418628658
10,KEI_EF04_EN057_cnv,KEI_KF03_EN057_cnv,BT,,EN057,16.012784435583672
11,KEI_EF04_EN057_cnv,KEI_KF04_EN057_cnv,BT,,EN057,14.842928146065605
12,KEI_EF04_EN057_cnv,KEI_KF05_EN057_cnv,BT,,EN057,17.246018981856967
13,KEI_EF04_EN057_cnv,KEI_KF06_EN057_cnv,BT,,EN057,17.089645491904704
14,KEI_EF04_EN057_cnv,KEI_KM01_EN057_cnv,BT,,EN057,14.344222495352025
15,KEI_EF04_EN057_cnv,KEI_KM03_EN057_cnv,BT,,EN057,15.130278678219574
16,KEI_EF04_EN057_cnv,KEI_KM04_EN057_cnv,BT,,EN057,13.265174211449375
17,KEI_EF04_EN057_cnv,KEI_KM05_EN057_cnv,BT,,EN057,17.070233236526622
18,KEI_EF04_EN057_cnv,KEI_KM06_EN057_cnv,BT,,EN057,15.821850247778313
19,KEI_EF04_EN058_cnv,KEI_EF05_EN058_cnv,E,,EN058,13.115612683078414
20,KEI_EF04_EN058_cnv,KEI_EF07_EN058_cnv,E,,EN058,13.623864725538152
21,KEI_EF04_EN058_cnv,KEI_EF08_EN058_cnv,E,,EN058,12.341664902529216
22,KEI_EF04_EN058_cnv,KEI_EF09_EN058_cnv,E,,EN058,15.365886980555176
23,KEI_EF04_EN058_cnv,KEI_EM01_EN058_cnv,E,,EN058,13.409279158140961
24,KEI_EF04_EN058_cnv,KEI_EM02_EN058_cnv,E,,EN058,13.760376195214365
25,KEI_EF04_EN058_cnv,KEI_EM03_EN058_cnv,E,,EN058,12.976526138718539
26,KEI_EF04_EN058_cnv,KEI_EM05_EN058_cnv,E,,EN058,13.152863404390613
27,KEI_EF04_EN058_cnv,KEI_EM06_EN058_cnv,E,,EN058,14.680055430015779
28,KEI_EF04_EN058_cnv,KEI_KF01_EN058_cnv,BT,,EN058,16.51831260581318
29,KEI_EF04_EN058_cnv,KEI_KF03_EN058_cnv,BT,,EN058,16.73600184712699
30,KEI_EF04_EN058_cnv,KEI_KF04_EN058_cnv,BT,,EN058,15.407350221520955
31,KEI_EF04_EN058_cnv,KEI_KF05_EN058_cnv,BT,,EN058,17.953917686044164
32,KEI_EF04_EN058_cnv,KEI_KF06_EN058_cnv,BT,,EN058,18.67788236252328
33,KEI_EF04_EN058_cnv,KEI_KM01_EN058_cnv,BT,,EN058,15.403394921028562
34,KEI_EF04_EN058_cnv,KEI_KM03_EN058_cnv,BT,,EN058,17.531523314799944
35,KEI_EF04_EN058_cnv,KEI_KM04_EN058_cnv,BT,,EN058,14.84405102427286
36,KEI_EF04_EN058_cnv,KEI_KM06_EN058_cnv,BT,,EN058,16.582815593244806
37,KEI_EF04_EN059_cnv,KEI_EF05_EN059_cnv,E,,EN059,11.498627259384492
38,KEI_EF04_EN059_cnv,KEI_EF07_EN059_cnv,E,,EN059,11.709086147014835
39,KEI_EF04_EN059_cnv,KEI_EF08_EN059_cnv,E,,EN059,13.774165810490324
40,KEI_EF04_EN059_cnv,KEI_EF09_EN059_cnv,E,,EN059,14.044809448719812
41,KEI_EF04_EN059_cnv,KEI_EM01_EN059_cnv,E,,EN059,12.368762050336995
42,KEI_EF04_EN059_cnv,KEI_EM02_EN059_cnv,E,,EN059,12.218743987884904
43,KEI_EF04_EN059_cnv,KEI_EM03_EN059_cnv,E,,EN059,13.33588265071517
44,KEI_EF04_EN059_cnv,KEI_EM05_EN059_cnv,E,,EN059,13.088308163333645
45,KEI_EF04_EN059_cnv,KEI_EM06_EN059_cnv,E,,EN059,14.095164330052347
46,KEI_EF04_EN059_cnv,KEI_KF01_EN059_cnv,BT,,EN059,16.674128444867687
47,KEI_EF04_EN059_cnv,KEI_KF03_EN059_cnv,BT,,EN059,15.431638766853284
48,KEI_EF04_EN059_cnv,KEI_KF04_EN059_cnv,BT,,EN059,15.592328673425513
49,KEI_EF04_EN059_cnv,KEI_KF05_EN059_cnv,BT,,EN059,18.43335556020143
50,KEI_EF04_EN059_cnv,KEI_KF06_EN059_cnv,BT,,EN059,17.593521950836234
51,KEI_EF04_EN059_cnv,KEI_KM01_EN059_cnv,BT,,EN059,15.147153991814813
52,KEI_EF04_EN059_cnv,KEI_KM03_EN059_cnv,BT,,EN059,17.811013875588905
53,KEI_EF04_EN059_cnv,KEI_KM04_EN059_cnv,BT,,EN059,15.39045198
54,KEI_EF04_EN059_cnv,KEI_KM05_EN059_cnv,BT,,EN059,16.600042504632142
