,speaker1,speaker2,grp,part,sent,Distance
0,KEI_EF04_EN057_cnv,KEI_EF05_EN057_cnv,E,,EN057,8.715598329621265
1,KEI_EF04_EN057_cnv,KEI_EF07_EN057_cnv,E,,EN057,8.451619768146497
2,KEI_EF04_EN057_cnv,KEI_EF08_EN057_cnv,E,,EN057,9.517836496
3,KEI_EF04_EN057_cnv,KEI_EF09_EN057_cnv,E,,EN057,10.301775752553883
4,KEI_EF04_EN057_cnv,KEI_EM01_EN057_cnv,E,,EN057,9.255250843
5,KEI_EF04_EN057_cnv,KEI_EM02_EN057_cnv,E,,EN057,8.928805210671069
6,KEI_EF04_EN057_cnv,KEI_EM03_EN057_cnv,E,,EN057,10.617339916075156
7,KEI_EF04_EN057_cnv,KEI_EM05_EN057_cnv,E,,EN057,10.942953705900006
8,KEI_EF04_EN057_cnv,KEI_EM06_EN057_cnv,E,,EN057,11.107799815607274
9,KEI_EF04_EN057_cnv,KEI_KF01_EN057_cnv,BT,,EN057,16.441721935058688
10,KEI_EF04_EN057_cnv,KEI_KF03_EN057_cnv,BT,,EN057,14.366248662389493
11,KEI_EF04_EN057_cnv,KEI_KF04_EN057_cnv,BT,,EN057,13.385625098233335
12,KEI_EF04_EN057_cnv,KEI_KF05_EN057_cnv,BT,,EN057,16.367287985862827
13,KEI_EF04_EN057_cnv,KEI_KF06_EN057_cnv,BT,,EN057,15.445896229195668
14,KEI_EF04_EN057_cnv,KEI_KM01_EN057_cnv,BT,,EN057,12.718190756872215
15,KEI_EF04_EN057_cnv,KEI_KM03_EN057_cnv,BT,,EN057,13.445655852073324
16,KEI_EF04_EN057_cnv,KEI_KM04_EN057_cnv,BT,,EN057,11.33467014020951
17,KEI_EF04_EN057_cnv,KEI_KM05_EN057_cnv,BT,,EN057,14.611992410439589
18,KEI_EF04_EN057_cnv,KEI_KM06_EN057_cnv,BT,,EN057,14.16483117276659
19,KEI_EF04_EN058_cnv,KEI_EF05_EN058_cnv,E,,EN058,10.087941444752957
20,KEI_EF04_EN058_cnv,KEI_EF07_EN058_cnv,E,,EN058,11.276931226731362
21,KEI_EF04_EN058_cnv,KEI_EF08_EN058_cnv,E,,EN058,9.898724516461236
22,KEI_EF04_EN058_cnv,KEI_EF09_EN058_cnv,E,,EN058,12.637527184648235
23,KEI_EF04_EN058_cnv,KEI_EM01_EN058_cnv,E,,EN058,10.843344620745398
24,KEI_EF04_EN058_cnv,KEI_EM02_EN058_cnv,E,,EN058,11.139077400276456
25,KEI_EF04_EN058_cnv,KEI_EM03_EN058_cnv,E,,EN058,10.82495507502344
26,KEI_EF04_EN058_cnv,KEI_EM05_EN058_cnv,E,,EN058,11.124952119470155
27,KEI_EF04_EN058_cnv,KEI_EM06_EN058_cnv,E,,EN058,12.401904672027653
28,KEI_EF04_EN058_cnv,KEI_KF01_EN058_cnv,BT,,EN058,15.592570645698464
29,KEI_EF04_EN058_cnv,KEI_KF03_EN058_cnv,BT,,EN058,15.37031466546072
30,KEI_EF04_EN058_cnv,KEI_KF04_EN058_cnv,BT,,EN058,14.33562224311377
31,KEI_EF04_EN058_cnv,KEI_KF05_EN058_cnv,BT,,EN058,17.23473849095512
32,KEI_EF04_EN058_cnv,KEI_KF06_EN058_cnv,BT,,EN058,17.779986811549875
33,KEI_EF04_EN058_cnv,KEI_KM01_EN058_cnv,BT,,EN058,14.014411564994203
34,KEI_EF04_EN058_cnv,KEI_KM03_EN058_cnv,BT,,EN058,15.944485004812195
35,KEI_EF04_EN058_cnv,KEI_KM04_EN058_cnv,BT,,EN058,13.643042753150294
36,KEI_EF04_EN058_cnv,KEI_KM06_EN058_cnv,BT,,EN058,15.146497747458945
37,KEI_EF04_EN059_cnv,KEI_EF05_EN059_cnv,E,,EN059,9.731082991361221
38,KEI_EF04_EN059_cnv,KEI_EF07_EN059_cnv,E,,EN059,9.957908126910764
39,KEI_EF04_EN059_cnv,KEI_EF08_EN059_cnv,E,,EN059,12.296896917459787
40,KEI_EF04_EN059_cnv,KEI_EF09_EN059_cnv,E,,EN059,12.401676278856494
41,KEI_EF04_EN059_cnv,KEI_EM01_EN059_cnv,E,,EN059,10.731437098399034
42,KEI_EF04_EN059_cnv,KEI_EM02_EN059_cnv,E,,EN059,10.75880392039624
43,KEI_EF04_EN059_cnv,KEI_EM03_EN059_cnv,E,,EN059,11.4778504
44,KEI_EF04_EN059_cnv,KEI_EM05_EN059_cnv,E,,EN059,11.325061932452648
