,speaker1,speaker2,grp,part,sent,Distance
0,KEI_EF04_EN001_cnv,KEI_EF05_EN001_cnv,E,,EN001,0.09087392588975103
1,KEI_EF04_EN001_cnv,KEI_EF07_EN001_cnv,E,,EN001,0.1986314689612484
2,KEI_EF04_EN001_cnv,KEI_EF08_EN001_cnv,E,,EN001,0.1076889608089397
3,KEI_EF04_EN001_cnv,KEI_EF09_EN001_cnv,E,,EN001,0.09609709269043247
4,KEI_EF04_EN001_cnv,KEI_EM01_EN001_cnv,E,,EN001,0.3017440003942328
5,KEI_EF04_EN001_cnv,KEI_EM02_EN001_cnv,E,,EN001,0.2541340077319689
6,KEI_EF04_EN001_cnv,KEI_EM03_EN001_cnv,E,,EN001,0.2502896758438785
7,KEI_EF04_EN001_cnv,KEI_EM05_EN001_cnv,E,,EN001,0.3418623016751434
8,KEI_EF04_EN001_cnv,KEI_EM06_EN001_cnv,E,,EN001,0.3878918798218044
9,KEI_EF04_EN001_cnv,KEI_KF01_EN001_cnv,BT,,EN001,0.188613542911663
10,KEI_EF04_EN001_cnv,KEI_KF03_EN001_cnv,BT,,EN001,0.1292620191985002
11,KEI_EF04_EN001_cnv,KEI_KF04_EN001_cnv,BT,,EN001,0.179224992343935
12,KEI_EF04_EN001_cnv,KEI_KF05_EN001_cnv,BT,,EN001,0.2715302611722111
13,KEI_EF04_EN001_cnv,KEI_KF06_EN001_cnv,BT,,EN001,0.2563394036554788
14,KEI_EF04_EN001_cnv,KEI_KM01_EN001_cnv,BT,,EN001,0.2659018148926238
15,KEI_EF04_EN001_cnv,KEI_KM03_EN001_cnv,BT,,EN001,0.2991225338404723
16,KEI_EF04_EN001_cnv,KEI_KM04_EN001_cnv,BT,,EN001,0.2882616388830876
17,KEI_EF04_EN001_cnv,KEI_KM05_EN001_cnv,BT,,EN001,0.2979128831792168
18,KEI_EF04_EN001_cnv,KEI_KM06_EN001_cnv,BT,,EN001,0.3544705737453376
19,KEI_EF04_EN002_cnv,KEI_EF05_EN002_cnv,E,,EN002,0.1341436535580391
20,KEI_EF04_EN002_cnv,KEI_EF07_EN002_cnv,E,,EN002,0.1546857411563735
21,KEI_EF04_EN002_cnv,KEI_EF08_EN002_cnv,E,,EN002,0.1767446885899417
22,KEI_EF04_EN002_cnv,KEI_EF09_EN002_cnv,E,,EN002,0.1912813478070308
23,KEI_EF04_EN002_cnv,KEI_EM01_EN002_cnv,E,,EN002,0.3481027330023485
24,KEI_EF04_EN002_cnv,KEI_EM02_EN002_cnv,E,,EN002,0.3557080648118764
25,KEI_EF04_EN002_cnv,KEI_EM03_EN002_cnv,E,,EN002,0.3941189214007345
26,KEI_EF04_EN002_cnv,KEI_EM05_EN002_cnv,E,,EN002,0.3540111826162322
27,KEI_EF04_EN002_cnv,KEI_EM06_EN002_cnv,E,,EN002,0.4770555496941759
28,KEI_EF04_EN002_cnv,KEI_KF01_EN002_cnv,BT,,EN002,0.2719275940703934
29,KEI_EF04_EN002_cnv,KEI_KF03_EN002_cnv,BT,,EN002,0.2440974593872058
30,KEI_EF04_EN002_cnv,KEI_KF04_EN002_cnv,BT,,EN002,0.3183869198812296
31,KEI_EF04_EN002_cnv,KEI_KF05_EN002_cnv,BT,,EN002,0.3097157814844642
32,KEI_EF04_EN002_cnv,KEI_KF06_EN002_cnv,BT,,EN002,0.3494956506820763
33,KEI_EF04_EN002_cnv,KEI_KM01_EN002_cnv,BT,,EN002,0.3776984195482516
34,KEI_EF04_EN002_cnv,KEI_KM03_EN002_cnv,BT,,EN002,0.3457667981881721
35,KEI_EF04_EN002_cnv,KEI_KM04_EN002_cnv,BT,,EN002,0.437021949612725
36,KEI_EF04_EN002_cnv,KEI_KM05_EN002_cnv,BT,,EN002,0.3242287237385663
37,KEI_EF04_EN002_cnv,KEI_KM06_EN002_cnv,BT,,EN002,0.400472468580997
38,KEI_EF04_EN003_cnv,KEI_EF05_EN003_cnv,E,,EN003,0.1445370034009584
39,KEI_EF04_EN003_cnv,KEI_EF07_EN003_cnv,E,,EN003,0.1803373218129591
40,KEI_EF04_EN003_cnv,KEI_EF09_EN003_cnv,E,,EN003,0.1909631080665981
41,KEI_EF04_EN003_cnv,KEI_EM01_EN003_cnv,E,,EN003,0.2707299620083086
42,KEI_EF04_EN003_cnv,KEI_EM02_EN003_cnv,E,,EN003,0.3029561096259008
