,speaker1,speaker2,grp,part,sent,Distance
0,KEI_EF04_EN001_cnv,KEI_EF05_EN001_cnv,E,,EN001,0.026101354648357517
1,KEI_EF04_EN001_cnv,KEI_EF07_EN001_cnv,E,,EN001,0.03703877638000054
2,KEI_EF04_EN001_cnv,KEI_EF08_EN001_cnv,E,,EN001,0.04141164834485345
3,KEI_EF04_EN001_cnv,KEI_EF09_EN001_cnv,E,,EN001,0.0260069681086473
4,KEI_EF04_EN001_cnv,KEI_EM01_EN001_cnv,E,,EN001,0.09745697479713936
5,KEI_EF04_EN001_cnv,KEI_EM02_EN001_cnv,E,,EN001,0.04564535684253602
6,KEI_EF04_EN001_cnv,KEI_EM03_EN001_cnv,E,,EN001,0.046149710765895996
7,KEI_EF04_EN001_cnv,KEI_EM05_EN001_cnv,E,,EN001,0.05179963076690188
8,KEI_EF04_EN001_cnv,KEI_EM06_EN001_cnv,E,,EN001,0.058803161864244224
9,KEI_EF04_EN001_cnv,KEI_KF01_EN001_cnv,BT,,EN001,0.08495844904984896
10,KEI_EF04_EN001_cnv,KEI_KF03_EN001_cnv,BT,,EN001,0.04100688080877502
11,KEI_EF04_EN001_cnv,KEI_KF04_EN001_cnv,BT,,EN001,0.04675963198161494
12,KEI_EF04_EN001_cnv,KEI_KF05_EN001_cnv,BT,,EN001,0.1217355268744078
13,KEI_EF04_EN001_cnv,KEI_KF06_EN001_cnv,BT,,EN001,0.09029632420805976
14,KEI_EF04_EN001_cnv,KEI_KM01_EN001_cnv,BT,,EN001,0.042752378911346034
15,KEI_EF04_EN001_cnv,KEI_KM03_EN001_cnv,BT,,EN001,0.053136760489843934
16,KEI_EF04_EN001_cnv,KEI_KM04_EN001_cnv,BT,,EN001,0.055634430094971064
17,KEI_EF04_EN001_cnv,KEI_KM05_EN001_cnv,BT,,EN001,0.07249055538636562
18,KEI_EF04_EN001_cnv,KEI_KM06_EN001_cnv,BT,,EN001,0.09407520744111264
19,KEI_EF04_EN002_cnv,KEI_EF05_EN002_cnv,E,,EN002,0.03292169962010428
20,KEI_EF04_EN002_cnv,KEI_EF07_EN002_cnv,E,,EN002,0.06323465289314631
21,KEI_EF04_EN002_cnv,KEI_EF08_EN002_cnv,E,,EN002,0.1070400370901977
22,KEI_EF04_EN002_cnv,KEI_EF09_EN002_cnv,E,,EN002,0.07918753954067392
23,KEI_EF04_EN002_cnv,KEI_EM01_EN002_cnv,E,,EN002,0.09860303277823727
24,KEI_EF04_EN002_cnv,KEI_EM02_EN002_cnv,E,,EN002,0.1098438781903928
25,KEI_EF04_EN002_cnv,KEI_EM03_EN002_cnv,E,,EN002,0.1460882207284663
26,KEI_EF04_EN002_cnv,KEI_EM05_EN002_cnv,E,,EN002,0.1100329880378667
27,KEI_EF04_EN002_cnv,KEI_EM06_EN002_cnv,E,,EN002,0.1336551740863427
28,KEI_EF04_EN002_cnv,KEI_KF01_EN002_cnv,BT,,EN002,0.2136007420644296
29,KEI_EF04_EN002_cnv,KEI_KF03_EN002_cnv,BT,,EN002,0.1321181195871469
30,KEI_EF04_EN002_cnv,KEI_KF04_EN002_cnv,BT,,EN002,0.1284185934067105
31,KEI_EF04_EN002_cnv,KEI_KF05_EN002_cnv,BT,,EN002,0.1936819448374819
32,KEI_EF04_EN002_cnv,KEI_KF06_EN002_cnv,BT,,EN002,0.2320873871208976
33,KEI_EF04_EN002_cnv,KEI_KM01_EN002_cnv,BT,,EN002,0.1212546207013346
34,KEI_EF04_EN002_cnv,KEI_KM03_EN002_cnv,BT,,EN002,0.2673397201156573
35,KEI_EF04_EN002_cnv,KEI_KM04_EN002_cnv,BT,,EN002,0.2381144797722183
36,KEI_EF04_EN002_cnv,KEI_KM05_EN002_cnv,BT,,EN002,0.1239827530648277
37,KEI_EF04_EN002_cnv,KEI_KM06_EN002_cnv,BT,,EN002,0.1884345481136344
38,KEI_EF04_EN003_cnv,KEI_EF05_EN003_cnv,E,,EN003,0.07738446506032427
39,KEI_EF04_EN003_cnv,KEI_EF07_EN003_cnv,E,,EN003,0.09197152326706977
40,KEI_EF04_EN003_cnv,KEI_EF09_EN003_cnv,E,,EN003,0.1145381335044047
41,KEI_EF04_EN003_cnv,KEI_EM01_EN003_cnv,E,,EN003,0.09422384096626638
42,KEI_EF04_EN003_cnv,KEI_EM02_EN003_cnv,E,,EN003,0.1132739831012023
