,speaker1,speaker2,grp,part,sent,Distance
0,KEI_EF04_EN001_cnv,KEI_EF05_EN001_cnv,E,,EN001,0.050291777194759586
1,KEI_EF04_EN001_cnv,KEI_EF07_EN001_cnv,E,,EN001,0.07982361742095652
2,KEI_EF04_EN001_cnv,KEI_EF08_EN001_cnv,E,,EN001,0.0788107751333856
3,KEI_EF04_EN001_cnv,KEI_EF09_EN001_cnv,E,,EN001,0.05137521022762618
4,KEI_EF04_EN001_cnv,KEI_EM01_EN001_cnv,E,,EN001,0.1200326204315549
5,KEI_EF04_EN001_cnv,KEI_EM02_EN001_cnv,E,,EN001,0.06947097092683734
6,KEI_EF04_EN001_cnv,KEI_EM03_EN001_cnv,E,,EN001,0.06545723082362341
7,KEI_EF04_EN001_cnv,KEI_EM05_EN001_cnv,E,,EN001,0.09243889136831472
8,KEI_EF04_EN001_cnv,KEI_EM06_EN001_cnv,E,,EN001,0.1461715397803724
9,KEI_EF04_EN001_cnv,KEI_KF01_EN001_cnv,BT,,EN001,0.1322529688082832
10,KEI_EF04_EN001_cnv,KEI_KF03_EN001_cnv,BT,,EN001,0.08074046747413513
11,KEI_EF04_EN001_cnv,KEI_KF04_EN001_cnv,BT,,EN001,0.1105538338865787
12,KEI_EF04_EN001_cnv,KEI_KF05_EN001_cnv,BT,,EN001,0.2123739513895385
13,KEI_EF04_EN001_cnv,KEI_KF06_EN001_cnv,BT,,EN001,0.16623363381418302
14,KEI_EF04_EN001_cnv,KEI_KM01_EN001_cnv,BT,,EN001,0.077587496928674
15,KEI_EF04_EN001_cnv,KEI_KM03_EN001_cnv,BT,,EN001,0.09459458306019816
16,KEI_EF04_EN001_cnv,KEI_KM04_EN001_cnv,BT,,EN001,0.08237469926752687
17,KEI_EF04_EN001_cnv,KEI_KM05_EN001_cnv,BT,,EN001,0.1007734789021663
18,KEI_EF04_EN001_cnv,KEI_KM06_EN001_cnv,BT,,EN001,0.1277100411546022
19,KEI_EF04_EN002_cnv,KEI_EF05_EN002_cnv,E,,EN002,0.059768735762571426
20,KEI_EF04_EN002_cnv,KEI_EF07_EN002_cnv,E,,EN002,0.08399796798148018
21,KEI_EF04_EN002_cnv,KEI_EF08_EN002_cnv,E,,EN002,0.1556073355175455
22,KEI_EF04_EN002_cnv,KEI_EF09_EN002_cnv,E,,EN002,0.1340501007715126
23,KEI_EF04_EN002_cnv,KEI_EM01_EN002_cnv,E,,EN002,0.1288983436172441
24,KEI_EF04_EN002_cnv,KEI_EM02_EN002_cnv,E,,EN002,0.1697692536784419
25,KEI_EF04_EN002_cnv,KEI_EM03_EN002_cnv,E,,EN002,0.214071842580087
26,KEI_EF04_EN002_cnv,KEI_EM05_EN002_cnv,E,,EN002,0.1434146452044417
27,KEI_EF04_EN002_cnv,KEI_EM06_EN002_cnv,E,,EN002,0.2251164101962866
28,KEI_EF04_EN002_cnv,KEI_KF01_EN002_cnv,BT,,EN002,0.2129466952089471
29,KEI_EF04_EN002_cnv,KEI_KF03_EN002_cnv,BT,,EN002,0.1654409731128348
30,KEI_EF04_EN002_cnv,KEI_KF04_EN002_cnv,BT,,EN002,0.2245249119521862
31,KEI_EF04_EN002_cnv,KEI_KF05_EN002_cnv,BT,,EN002,0.2439701938338842
32,KEI_EF04_EN002_cnv,KEI_KF06_EN002_cnv,BT,,EN002,0.2766846640549764
33,KEI_EF04_EN002_cnv,KEI_KM01_EN002_cnv,BT,,EN002,0.1996067712073783
34,KEI_EF04_EN002_cnv,KEI_KM03_EN002_cnv,BT,,EN002,0.2803348177402921
35,KEI_EF04_EN002_cnv,KEI_KM04_EN002_cnv,BT,,EN002,0.3237369520394748
36,KEI_EF04_EN002_cnv,KEI_KM05_EN002_cnv,BT,,EN002,0.1562566183129405
37,KEI_EF04_EN002_cnv,KEI_KM06_EN002_cnv,BT,,EN002,0.2728058203255732
38,KEI_EF04_EN003_cnv,KEI_EF05_EN003_cnv,E,,EN003,0.1175956959987651
39,KEI_EF04_EN003_cnv,KEI_EF07_EN003_cnv,E,,EN003,0.1302294045186601
40,KEI_EF04_EN003_cnv,KEI_EF09_EN003_cnv,E,,EN003,0.1542956984857785
41,KEI_EF04_EN003_cnv,KEI_EM01_EN003_cnv,E,,EN003,0.1347043387324931
42,KEI_EF04_EN003_cnv,KEI_EM02_EN003_cnv,E,,EN003,0.1545429050721172
43,KEI_EF04_EN003_cnv,KEI_EM03_EN003_cnv,E,,EN003,0.1364999641336518
44,KEI_EF04_EN003_cnv,KEI_EM05_EN003_cnv,E,,EN003,0.1797725463908049
45,KEI_EF04_EN003_cnv,KEI_EM06_EN003_cnv,E,,EN003,0.14050666020577401
46,KEI_EF04_EN003_cnv,KEI_KF01_EN003_cnv,BT,,EN003,0.2318157844987722
47,KEI_EF04_EN003_cnv,KEI_KF03_EN003_cnv,BT,,EN003,0.1915249283695804
48,KEI_EF04_EN003_cnv,KEI_KF04_EN003_cnv,BT,,EN003,0.2890082833569579
49,KEI_EF04_EN003_cnv,KEI_KF05_EN003_cnv,BT,,EN003,0.4298701463984954
50,KEI_EF04_EN003_cnv,KEI_KF06_EN003_cnv,BT,,EN003,0.2409963779866721
51,KEI_EF04_EN003_cnv,KEI_KM01_EN003_cnv,BT,,EN003,0.1714712195920274
52,KEI_EF04_EN003_cnv,KEI_KM03_EN003_cnv,BT,,EN003,0.2681710209140318
53,KEI_EF04_EN003_cnv,KEI_KM04_EN003_cnv,BT,,EN003,0.2282374112432689
54,KEI_EF04_EN003_cnv,KEI_KM05_EN003_cnv,BT,,EN003,0.1796540015666521
55,KEI_EF04_EN003_cnv,KEI_KM06_EN003_cnv,BT,,EN003,0.2936122161764402
56,KEI_EF04_EN004_cnv,KEI_EF05_EN004_cnv,E,,EN004,0.08605415578923863
57,KEI_EF04_EN004_cnv,KEI_EF07_EN004_cnv,E,,EN004,0.09388695796047222
58,KEI_EF04_EN004_cnv,KEI_EF08_EN004_cnv,E,,EN004,0.1015384153533983
59,KEI_EF04_EN004_cnv,KEI_EF09_EN004_cnv,E,,EN004,0.1378317748792803
