,speaker1,speaker2,grp,part,sent,Distance
0,KEI_EF04_EN001_cnv,KEI_EF05_EN001_cnv,E,,EN001,0.028577815538459717
1,KEI_EF04_EN001_cnv,KEI_EF07_EN001_cnv,E,,EN001,0.036296098070652816
2,KEI_EF04_EN001_cnv,KEI_EF08_EN001_cnv,E,,EN001,0.037127679109886715
3,KEI_EF04_EN001_cnv,KEI_EF09_EN001_cnv,E,,EN001,0.02174236354302424
4,KEI_EF04_EN001_cnv,KEI_EM01_EN001_cnv,E,,EN001,0.07884591495360117
5,KEI_EF04_EN001_cnv,KEI_EM02_EN001_cnv,E,,EN001,0.03377364556870883
6,KEI_EF04_EN001_cnv,KEI_EM03_EN001_cnv,E,,EN001,0.04003148702326705
7,KEI_EF04_EN001_cnv,KEI_EM05_EN001_cnv,E,,EN001,0.04210561307912753
8,KEI_EF04_EN001_cnv,KEI_EM06_EN001_cnv,E,,EN001,0.04346651991158345
9,KEI_EF04_EN001_cnv,KEI_KF01_EN001_cnv,BT,,EN001,0.0808621734778632
10,KEI_EF04_EN001_cnv,KEI_KF03_EN001_cnv,BT,,EN001,0.03839019245134423
11,KEI_EF04_EN001_cnv,KEI_KF04_EN001_cnv,BT,,EN001,0.04056585552472783
12,KEI_EF04_EN001_cnv,KEI_KF05_EN001_cnv,BT,,EN001,0.08550822350851904
13,KEI_EF04_EN001_cnv,KEI_KF06_EN001_cnv,BT,,EN001,0.08809487544149006
14,KEI_EF04_EN001_cnv,KEI_KM01_EN001_cnv,BT,,EN001,0.03323957037359453
15,KEI_EF04_EN001_cnv,KEI_KM03_EN001_cnv,BT,,EN001,0.050232754892185816
16,KEI_EF04_EN001_cnv,KEI_KM04_EN001_cnv,BT,,EN001,0.05266323454172907
17,KEI_EF04_EN001_cnv,KEI_KM05_EN001_cnv,BT,,EN001,0.06581084848705285
18,KEI_EF04_EN001_cnv,KEI_KM06_EN001_cnv,BT,,EN001,0.08705096824418564
19,KEI_EF04_EN002_cnv,KEI_EF05_EN002_cnv,E,,EN002,0.07774164013538055
20,KEI_EF04_EN002_cnv,KEI_EF07_EN002_cnv,E,,EN002,0.0637757692366968
21,KEI_EF04_EN002_cnv,KEI_EF08_EN002_cnv,E,,EN002,0.1014093258578858
22,KEI_EF04_EN002_cnv,KEI_EF09_EN002_cnv,E,,EN002,0.07960057441639612
23,KEI_EF04_EN002_cnv,KEI_EM01_EN002_cnv,E,,EN002,0.09259550273909696
24,KEI_EF04_EN002_cnv,KEI_EM02_EN002_cnv,E,,EN002,0.1038615988953852
25,KEI_EF04_EN002_cnv,KEI_EM03_EN002_cnv,E,,EN002,0.1301244499514213
26,KEI_EF04_EN002_cnv,KEI_EM05_EN002_cnv,E,,EN002,0.1032737363260938
27,KEI_EF04_EN002_cnv,KEI_EM06_EN002_cnv,E,,EN002,0.1248669116825349
28,KEI_EF04_EN002_cnv,KEI_KF01_EN002_cnv,BT,,EN002,0.2073489000303067
29,KEI_EF04_EN002_cnv,KEI_KF03_EN002_cnv,BT,,EN002,0.1172809232362274
30,KEI_EF04_EN002_cnv,KEI_KF04_EN002_cnv,BT,,EN002,0.1395061821977443
